name,year,fall,mass,reclat,reclong
Yamato 791744,1979.0,Found,20.73,-71.5,35.66667
Yamato 791745,1979.0,Found,17.62,-71.5,35.66667
Yamato 791746,1979.0,Found,8.59,-71.5,35.66667
Yamato 791747,1979.0,Found,5.84,-71.5,35.66667
Yamato 791748,1979.0,Found,8.33,-71.5,35.66667
Yamato 791749,1979.0,Found,2.01,-71.5,35.66667
Yamato 791750,1979.0,Found,83.53,-71.5,35.66667
Yamato 791751,1979.0,Found,23.72,-71.5,35.66667
Yamato 791752,1979.0,Found,12.88,-71.5,35.66667
Yamato 791753,1979.0,Found,13.64,-71.5,35.66667
Yamato 791754,1979.0,Found,9.25,-71.5,35.66667
Yamato 791755,1979.0,Found,7.7,-71.5,35.66667
Yamato 791756,1979.0,Found,3.72,-71.5,35.66667
Yamato 791757,1979.0,Found,3.83,-71.5,35.66667
Yamato 791758,1979.0,Found,3.66,-71.5,35.66667
Yamato 791759,1979.0,Found,3.17,-71.5,35.66667
Yamato 791760,1979.0,Found,3.8,-71.5,35.66667
Yamato 791761,1979.0,Found,3.81,-71.5,35.66667
Yamato 791762,1979.0,Found,4.06,-71.5,35.66667
Yamato 791763,1979.0,Found,1.91,-71.5,35.66667
Yamato 791764,1979.0,Found,1.59,-71.5,35.66667
Yamato 791765,1979.0,Found,1.33,-71.5,35.66667
Yamato 791766,1979.0,Found,1.29,-71.5,35.66667
Yamato 791767,1979.0,Found,1.31,-71.5,35.66667
Yamato 791768,1979.0,Found,1.25,-71.5,35.66667
Yamato 791769,1979.0,Found,0.94,-71.5,35.66667
Yamato 791770,1979.0,Found,1.58,-71.5,35.66667
Yamato 791771,1979.0,Found,156.43,-71.5,35.66667
Yamato 791772,1979.0,Found,7.18,-71.5,35.66667
Yamato 791773,1979.0,Found,4.14,-71.5,35.66667
Yamato 791774,1979.0,Found,37.5,-71.5,35.66667
Yamato 791775,1979.0,Found,110.58,-71.5,35.66667
Yamato 791776,1979.0,Found,2543.0,-71.5,35.66667
Yamato 791777,1979.0,Found,43.81,-71.5,35.66667
Yamato 791778,1979.0,Found,7.74,-71.5,35.66667
Yamato 791779,1979.0,Found,6.08,-71.5,35.66667
Yamato 791780,1979.0,Found,2.98,-71.5,35.66667
Yamato 791781,1979.0,Found,409.53,-71.5,35.66667
Yamato 791782,1979.0,Found,17.73,-71.5,35.66667
Yamato 791783,1979.0,Found,323.21,-71.5,35.66667
Yamato 791784,1979.0,Found,44.07,-71.5,35.66667
Yamato 791785,1979.0,Found,8826.0,-71.5,35.66667
Yamato 791786,1979.0,Found,64.47,-71.5,35.66667
Yamato 791787,1979.0,Found,37.38,-71.5,35.66667
Yamato 791788,1979.0,Found,21.68,-71.5,35.66667
Yamato 791789,1979.0,Found,2.55,-71.5,35.66667
Yamato 791790,1979.0,Found,31.65,-71.5,35.66667
Yamato 791791,1979.0,Found,45.46,-71.5,35.66667
Yamato 791792,1979.0,Found,2.78,-71.5,35.66667
Yamato 791793,1979.0,Found,53.14,-71.5,35.66667
Yamato 791794,1979.0,Found,11.31,-71.5,35.66667
Yamato 791795,1979.0,Found,8.39,-71.5,35.66667
Yamato 791796,1979.0,Found,6.31,-71.5,35.66667
Yamato 791797,1979.0,Found,4.22,-71.5,35.66667
Yamato 791798,1979.0,Found,3.78,-71.5,35.66667
Yamato 791799,1979.0,Found,1.08,-71.5,35.66667
Yamato 791800,1979.0,Found,12.17,-71.5,35.66667
Yamato 791801,1979.0,Found,27.84,-71.5,35.66667
Yamato 791802,1979.0,Found,58.89,-71.5,35.66667
Yamato 791803,1979.0,Found,11.07,-71.5,35.66667
Yamato 791804,1979.0,Found,9.32,-71.5,35.66667
Yamato 791805,1979.0,Found,15.18,-71.5,35.66667
Yamato 791806,1979.0,Found,11.88,-71.5,35.66667
Yamato 791810,1979.0,Found,39.64,-71.5,35.66667
Yamato 791811,1979.0,Found,30.05,-71.5,35.66667
Yamato 791812,1979.0,Found,4.3,-71.5,35.66667
Yamato 791814,1979.0,Found,5.44,-71.5,35.66667
Yamato 791815,1979.0,Found,3.24,-71.5,35.66667
Yamato 791816,1979.0,Found,5.13,-71.5,35.66667
Yamato 791817,1979.0,Found,3.68,-71.5,35.66667
Yamato 791818,1979.0,Found,1.32,-71.5,35.66667
Yamato 791819,1979.0,Found,0.62,-71.5,35.66667
Yamato 791820,1979.0,Found,572.12,-71.5,35.66667
Yamato 791821,1979.0,Found,662.0,-71.5,35.66667
Yamato 791822,1979.0,Found,11.58,-71.5,35.66667
Yamato 791823,1979.0,Found,8.72,-71.5,35.66667
Yamato 791824,1979.0,Found,23.28,-71.5,35.66667
Yamato 791825,1979.0,Found,29.15,-71.5,35.66667
Yamato 791826,1979.0,Found,115.35,-71.5,35.66667
Yamato 791827,1979.0,Found,9.02,-71.5,35.66667
Yamato 791828,1979.0,Found,841.0,-71.5,35.66667
Yamato 791829,1979.0,Found,9.27,-71.5,35.66667
Yamato 791830,1979.0,Found,16.18,-71.5,35.66667
Yamato 791831,1979.0,Found,14.73,-71.5,35.66667
Yamato 791832,1979.0,Found,105.87,-71.5,35.66667
Yamato 791833,1979.0,Found,116.35,-71.5,35.66667
Yamato 791834,1979.0,Found,11.39,-71.5,35.66667
Yamato 791835,1979.0,Found,23.8,-71.5,35.66667
Yamato 791836,1979.0,Found,4.29,-71.5,35.66667
Yamato 791837,1979.0,Found,12.52,-71.5,35.66667
Yamato 791838,1979.0,Found,16.0,-71.5,35.66667
Yamato 791839,1979.0,Found,5.8,-71.5,35.66667
Yamato 791840,1979.0,Found,309.55,-71.5,35.66667
Yamato 791841,1979.0,Found,7.19,-71.5,35.66667
Yamato 791842,1979.0,Found,10.9,-71.5,35.66667
Yamato 791843,1979.0,Found,7.55,-71.5,35.66667
Yamato 791844,1979.0,Found,161.34,-71.5,35.66667
Yamato 791845,1979.0,Found,1559.0,-71.5,35.66667
Yamato 791846,1979.0,Found,34.93,-71.5,35.66667
Yamato 791847,1979.0,Found,6.86,-71.5,35.66667
Yamato 791848,1979.0,Found,2.95,-71.5,35.66667
Yamato 791849,1979.0,Found,41.57,-71.5,35.66667
Yamato 791850,1979.0,Found,14.17,-71.5,35.66667
Yamato 791851,1979.0,Found,13.86,-71.5,35.66667
Yamato 791852,1979.0,Found,4.61,-71.5,35.66667
Yamato 791853,1979.0,Found,1.38,-71.5,35.66667
Yamato 791854,1979.0,Found,0.87,-71.5,35.66667
Yamato 791855,1979.0,Found,8.36,-71.5,35.66667
Yamato 791856,1979.0,Found,26.11,-71.5,35.66667
Yamato 791857,1979.0,Found,116.34,-71.5,35.66667
Yamato 791858,1979.0,Found,2.14,-71.5,35.66667
Yamato 791859,1979.0,Found,57.2,-71.5,35.66667
Yamato 791860,1979.0,Found,25.16,-71.5,35.66667
Yamato 791861,1979.0,Found,256.74,-71.5,35.66667
Yamato 791862,1979.0,Found,80.91,-71.5,35.66667
Yamato 791863,1979.0,Found,27.15,-71.5,35.66667
Yamato 791864,1979.0,Found,10.91,-71.5,35.66667
Yamato 791865,1979.0,Found,729.0,-71.5,35.66667
Yamato 791866,1979.0,Found,51.4,-71.5,35.66667
Yamato 791867,1979.0,Found,48.16,-71.5,35.66667
Yamato 791868,1979.0,Found,68.34,-71.5,35.66667
Yamato 791869,1979.0,Found,6784.0,-71.5,35.66667
Yamato 791870,1979.0,Found,404.14,-71.5,35.66667
Yamato 791871,1979.0,Found,40.58,-71.5,35.66667
Yamato 791872,1979.0,Found,29.14,-71.5,35.66667
Yamato 791873,1979.0,Found,34.58,-71.5,35.66667
Yamato 791874,1979.0,Found,25.72,-71.5,35.66667
Yamato 791875,1979.0,Found,15.29,-71.5,35.66667
Yamato 791876,1979.0,Found,16.85,-71.5,35.66667
Yamato 791877,1979.0,Found,8.12,-71.5,35.66667
Yamato 791878,1979.0,Found,8.35,-71.5,35.66667
Yamato 791879,1979.0,Found,97.96,-71.5,35.66667
Yamato 791880,1979.0,Found,13.32,-71.5,35.66667
Yamato 791881,1979.0,Found,6.81,-71.5,35.66667
Yamato 791882,1979.0,Found,6.65,-71.5,35.66667
Yamato 791883,1979.0,Found,5.18,-71.5,35.66667
Yamato 791884,1979.0,Found,5.09,-71.5,35.66667
Yamato 791885,1979.0,Found,4.82,-71.5,35.66667
Yamato 791886,1979.0,Found,4.09,-71.5,35.66667
Yamato 791887,1979.0,Found,4.98,-71.5,35.66667
Yamato 791888,1979.0,Found,3.55,-71.5,35.66667
Yamato 791889,1979.0,Found,3.68,-71.5,35.66667
Yamato 791890,1979.0,Found,3.32,-71.5,35.66667
Yamato 791891,1979.0,Found,4.14,-71.5,35.66667
Yamato 791892,1979.0,Found,3.55,-71.5,35.66667
Yamato 791893,1979.0,Found,3.55,-71.5,35.66667
Yamato 791894,1979.0,Found,2.69,-71.5,35.66667
Yamato 791895,1979.0,Found,2.43,-71.5,35.66667
Yamato 791896,1979.0,Found,2.33,-71.5,35.66667
Yamato 791897,1979.0,Found,3.26,-71.5,35.66667
Yamato 791898,1979.0,Found,2.04,-71.5,35.66667
Yamato 791899,1979.0,Found,1.95,-71.5,35.66667
Yamato 791900,1979.0,Found,2.2,-71.5,35.66667
Yamato 791901,1979.0,Found,1.98,-71.5,35.66667
Yamato 791902,1979.0,Found,0.98,-71.5,35.66667
Yamato 791903,1979.0,Found,1.5,-71.5,35.66667
Yamato 791904,1979.0,Found,6.27,-71.5,35.66667
Yamato 791905,1979.0,Found,1847.0,-71.5,35.66667
Yamato 791906,1979.0,Found,32.26,-71.5,35.66667
Yamato 791907,1979.0,Found,23.52,-71.5,35.66667
Yamato 791908,1979.0,Found,7.75,-71.5,35.66667
Yamato 791909,1979.0,Found,91.96,-71.5,35.66667
Yamato 791910,1979.0,Found,18.61,-71.5,35.66667
Yamato 791911,1979.0,Found,6.4,-71.5,35.66667
Yamato 791912,1979.0,Found,20.27,-71.5,35.66667
Yamato 791913,1979.0,Found,57.85,-71.5,35.66667
Yamato 791914,1979.0,Found,22.45,-71.5,35.66667
Yamato 791915,1979.0,Found,3.47,-71.5,35.66667
Yamato 791916,1979.0,Found,47.98,-71.5,35.66667
Yamato 791917,1979.0,Found,136.7,-71.5,35.66667
Yamato 791918,1979.0,Found,134.8,-71.5,35.66667
Yamato 791919,1979.0,Found,108.81,-71.5,35.66667
Yamato 791920,1979.0,Found,87.17,-71.5,35.66667
Yamato 791921,1979.0,Found,7.63,-71.5,35.66667
Yamato 791922,1979.0,Found,23.65,-71.5,35.66667
Yamato 791923,1979.0,Found,26.92,-71.5,35.66667
Yamato 791924,1979.0,Found,16.38,-71.5,35.66667
Yamato 791925,1979.0,Found,1311.0,-71.5,35.66667
Yamato 791926,1979.0,Found,2602.0,-71.5,35.66667
Yamato 791927,1979.0,Found,444.17,-71.5,35.66667
Yamato 791928,1979.0,Found,17.9,-71.5,35.66667
Yamato 791929,1979.0,Found,21.78,-71.5,35.66667
Yamato 791930,1979.0,Found,11.58,-71.5,35.66667
Yamato 791931,1979.0,Found,260.06,-71.5,35.66667
Yamato 791932,1979.0,Found,8.42,-71.5,35.66667
Yamato 791933,1979.0,Found,135.18,-71.5,35.66667
Yamato 791934,1979.0,Found,40.02,-71.5,35.66667
Yamato 791935,1979.0,Found,18.9,-71.5,35.66667
Yamato 791936,1979.0,Found,22.61,-71.5,35.66667
Yamato 791937,1979.0,Found,18.19,-71.5,35.66667
Yamato 791938,1979.0,Found,6.36,-71.5,35.66667
Yamato 791939,1979.0,Found,3.47,-71.5,35.66667
Yamato 791940,1979.0,Found,10.03,-71.5,35.66667
Yamato 791941,1979.0,Found,18.79,-71.5,35.66667
Yamato 791942,1979.0,Found,3.59,-71.5,35.66667
Yamato 791943,1979.0,Found,1.6,-71.5,35.66667
Yamato 791944,1979.0,Found,1.78,-71.5,35.66667
Yamato 791945,1979.0,Found,1.54,-71.5,35.66667
Yamato 791946,1979.0,Found,1.47,-71.5,35.66667
Yamato 791947,1979.0,Found,1.1,-71.5,35.66667
Yamato 791948,1979.0,Found,79.9,-71.5,35.66667
Yamato 791949,1979.0,Found,96.45,-71.5,35.66667
Yamato 791950,1979.0,Found,9.49,-71.5,35.66667
Yamato 791951,1979.0,Found,9.55,-71.5,35.66667
Yamato 791952,1979.0,Found,7.79,-71.5,35.66667
Yamato 791953,1979.0,Found,2.17,-71.5,35.66667
Yamato 791954,1979.0,Found,1.68,-71.5,35.66667
Yamato 791956,1979.0,Found,1015.0,-71.5,35.66667
Yamato 791957,1979.0,Found,34.24,-71.5,35.66667
Yamato 791958,1979.0,Found,826.0,-71.5,35.66667
Yamato 791959,1979.0,Found,31.46,-71.5,35.66667
Yamato 791960,1979.0,Found,242.08,-71.5,35.66667
Yamato 791961,1979.0,Found,1387.0,-71.5,35.66667
Yamato 791962,1979.0,Found,299.65,-71.5,35.66667
Yamato 791963,1979.0,Found,194.68,-71.5,35.66667
Yamato 791964,1979.0,Found,12.35,-71.5,35.66667
Yamato 791965,1979.0,Found,43.65,-71.5,35.66667
Yamato 791966,1979.0,Found,4.81,-71.5,35.66667
Yamato 791967,1979.0,Found,5.85,-71.5,35.66667
Yamato 791968,1979.0,Found,358.51,-71.5,35.66667
Yamato 791969,1979.0,Found,135.85,-71.5,35.66667
Yamato 791970,1979.0,Found,248.38,-71.5,35.66667
Yamato 791971,1979.0,Found,274.79,-71.5,35.66667
Yamato 791972,1979.0,Found,234.81,-71.5,35.66667
Yamato 791973,1979.0,Found,199.87,-71.5,35.66667
Yamato 791974,1979.0,Found,137.81,-71.5,35.66667
Yamato 791975,1979.0,Found,180.58,-71.5,35.66667
Yamato 791976,1979.0,Found,173.77,-71.5,35.66667
Yamato 791977,1979.0,Found,165.17,-71.5,35.66667
Yamato 791978,1979.0,Found,160.28,-71.5,35.66667
Yamato 791979,1979.0,Found,100.33,-71.5,35.66667
Yamato 791980,1979.0,Found,125.81,-71.5,35.66667
Yamato 791981,1979.0,Found,103.73,-71.5,35.66667
Yamato 791982,1979.0,Found,100.42,-71.5,35.66667
Yamato 791983,1979.0,Found,105.42,-71.5,35.66667
Yamato 791984,1979.0,Found,71.47,-71.5,35.66667
Yamato 791985,1979.0,Found,90.55,-71.5,35.66667
Yamato 791986,1979.0,Found,64.38,-71.5,35.66667
Yamato 791987,1979.0,Found,86.85,-71.5,35.66667
Yamato 791988,1979.0,Found,112.26,-71.5,35.66667
Yamato 791989,1979.0,Found,79.94,-71.5,35.66667
Yamato 791990,1979.0,Found,77.6,-71.5,35.66667
Yamato 791991,1979.0,Found,68.74,-71.5,35.66667
Yamato 791992,1979.0,Found,41.26,-71.5,35.66667
Yamato 791993,1979.0,Found,39.91,-71.5,35.66667
Yamato 791994,1979.0,Found,39.35,-71.5,35.66667
Yamato 791995,1979.0,Found,42.46,-71.5,35.66667
Yamato 791996,1979.0,Found,45.38,-71.5,35.66667
Yamato 791997,1979.0,Found,36.79,-71.5,35.66667
Yamato 791998,1979.0,Found,46.96,-71.5,35.66667
Yamato 791999,1979.0,Found,35.52,-71.5,35.66667
Yamato 792000,1979.0,Found,37.63,-71.5,35.66667
Yamato 792004,1979.0,Found,44.11,-71.5,35.66667
Yamato 792010,1979.0,Found,26.99,-71.5,35.66667
Yamato 792014,1979.0,Found,23.27,-71.5,35.66667
Yamato 792016,1979.0,Found,25.8,-71.5,35.66667
Yamato 792019,1979.0,Found,15.45,-71.5,35.66667
Yamato 792025,1979.0,Found,17.84,-71.5,35.66667
Yamato 792033,1979.0,Found,46.65,-71.5,35.66667
Yamato 792037,1979.0,Found,46.38,-71.5,35.66667
Yamato 792041,1979.0,Found,35.31,-71.5,35.66667
Yamato 792045,1979.0,Found,18.14,-71.5,35.66667
Yamato 792049,1979.0,Found,25.85,-71.5,35.66667
Yamato 792055,1979.0,Found,24.2,-71.5,35.66667
Yamato 792060,1979.0,Found,14.64,-71.5,35.66667
Yamato 792063,1979.0,Found,20.42,-71.5,35.66667
Yamato 792069,1979.0,Found,16.82,-71.5,35.66667
Yamato 792077,1979.0,Found,10.32,-71.5,35.66667
Yamato 792084,1979.0,Found,10.97,-71.5,35.66667
Yamato 792091,1979.0,Found,28.58,-71.5,35.66667
Yamato 792093,1979.0,Found,7.21,-71.5,35.66667
Yamato 792100,1979.0,Found,7.53,-71.5,35.66667
Yamato 792111,1979.0,Found,16.57,-71.5,35.66667
Yamato 792119,1979.0,Found,10.83,-71.5,35.66667
Yamato 792127,1979.0,Found,10.06,-71.5,35.66667
Yamato 792131,1979.0,Found,20.94,-71.5,35.66667
Yamato 792138,1979.0,Found,11.58,-71.5,35.66667
Yamato 792149,1979.0,Found,11.06,-71.5,35.66667
Yamato 792341,1979.0,Found,143.02,-71.5,35.66667
Yamato 792342,1979.0,Found,22.55,-71.5,35.66667
Yamato 792343,1979.0,Found,34.06,-71.5,35.66667
Yamato 792344,1979.0,Found,8.82,-71.5,35.66667
Yamato 792346,1979.0,Found,2.37,-71.5,35.66667
Yamato 792347,1979.0,Found,2.82,-71.5,35.66667
Yamato 792348,1979.0,Found,2.99,-71.5,35.66667
Yamato 792349,1979.0,Found,1.63,-71.5,35.66667
Yamato 792506,1979.0,Found,531.59,-71.5,35.66667
Yamato 792507,1979.0,Found,27.88,-71.5,35.66667
Yamato 792508,1979.0,Found,20.71,-71.5,35.66667
Yamato 792509,1979.0,Found,1.01,-71.5,35.66667
Yamato 792510,1979.0,Found,608.73,-71.5,35.66667
Yamato 792511,1979.0,Found,49.22,-71.5,35.66667
Yamato 792512,1979.0,Found,128.45,-71.5,35.66667
Yamato 792513,1979.0,Found,3.6,-71.5,35.66667
Yamato 792514,1979.0,Found,1.08,-71.5,35.66667
Yamato 792515,1979.0,Found,3.28,-71.5,35.66667
Yamato 792516,1979.0,Found,148.64,-71.5,35.66667
Yamato 792517,1979.0,Found,141.95,-71.5,35.66667
Yamato 792518,1979.0,Found,0.87,-71.5,35.66667
Yamato 792519,1979.0,Found,571.43,-71.5,35.66667
Yamato 792520,1979.0,Found,127.9,-71.5,35.66667
Yamato 792521,1979.0,Found,438.85,-71.5,35.66667
Yamato 792522,1979.0,Found,371.63,-71.5,35.66667
Yamato 792523,1979.0,Found,232.24,-71.5,35.66667
Yamato 792524,1979.0,Found,126.03,-71.5,35.66667
Yamato 792525,1979.0,Found,85.28,-71.5,35.66667
Yamato 792526,1979.0,Found,104.19,-71.5,35.66667
Yamato 792527,1979.0,Found,76.84,-71.5,35.66667
Yamato 792528,1979.0,Found,55.49,-71.5,35.66667
Yamato 792529,1979.0,Found,48.03,-71.5,35.66667
Yamato 792530,1979.0,Found,53.92,-71.5,35.66667
Yamato 792531,1979.0,Found,43.41,-71.5,35.66667
Yamato 792532,1979.0,Found,49.64,-71.5,35.66667
Yamato 792533,1979.0,Found,46.13,-71.5,35.66667
Yamato 792534,1979.0,Found,40.3,-71.5,35.66667
Yamato 792535,1979.0,Found,36.0,-71.5,35.66667
Yamato 792536,1979.0,Found,26.86,-71.5,35.66667
Yamato 792537,1979.0,Found,27.75,-71.5,35.66667
Yamato 792538,1979.0,Found,27.5,-71.5,35.66667
Yamato 792539,1979.0,Found,31.36,-71.5,35.66667
Yamato 792540,1979.0,Found,24.77,-71.5,35.66667
Yamato 792541,1979.0,Found,25.29,-71.5,35.66667
Yamato 792542,1979.0,Found,19.65,-71.5,35.66667
Yamato 792543,1979.0,Found,17.22,-71.5,35.66667
Yamato 792544,1979.0,Found,18.34,-71.5,35.66667
Yamato 792545,1979.0,Found,15.22,-71.5,35.66667
Yamato 792546,1979.0,Found,15.01,-71.5,35.66667
Yamato 792547,1979.0,Found,15.21,-71.5,35.66667
Yamato 792548,1979.0,Found,13.81,-71.5,35.66667
Yamato 792549,1979.0,Found,13.29,-71.5,35.66667
Yamato 792550,1979.0,Found,13.81,-71.5,35.66667
Yamato 792551,1979.0,Found,13.86,-71.5,35.66667
Yamato 792552,1979.0,Found,10.06,-71.5,35.66667
Yamato 792553,1979.0,Found,8.93,-71.5,35.66667
Yamato 792554,1979.0,Found,10.84,-71.5,35.66667
Yamato 792555,1979.0,Found,9.97,-71.5,35.66667
Yamato 792556,1979.0,Found,7.05,-71.5,35.66667
Yamato 792557,1979.0,Found,8.65,-71.5,35.66667
Yamato 792558,1979.0,Found,9.93,-71.5,35.66667
Yamato 792559,1979.0,Found,8.5,-71.5,35.66667
Yamato 792560,1979.0,Found,9.14,-71.5,35.66667
Yamato 792561,1979.0,Found,14.15,-71.5,35.66667
Yamato 792562,1979.0,Found,11.85,-71.5,35.66667
Yamato 792563,1979.0,Found,8.46,-71.5,35.66667
Yamato 792564,1979.0,Found,7.27,-71.5,35.66667
Yamato 792565,1979.0,Found,8.27,-71.5,35.66667
Yamato 792566,1979.0,Found,6.08,-71.5,35.66667
Yamato 792567,1979.0,Found,4.88,-71.5,35.66667
Yamato 792568,1979.0,Found,9.77,-71.5,35.66667
Yamato 792569,1979.0,Found,5.45,-71.5,35.66667
Yamato 792570,1979.0,Found,7.63,-71.5,35.66667
Yamato 792571,1979.0,Found,5.14,-71.5,35.66667
Yamato 792572,1979.0,Found,6.1,-71.5,35.66667
Yamato 792573,1979.0,Found,6.49,-71.5,35.66667
Yamato 792574,1979.0,Found,6.1,-71.5,35.66667
Yamato 792575,1979.0,Found,4.89,-71.5,35.66667
Yamato 792576,1979.0,Found,5.51,-71.5,35.66667
Yamato 792577,1979.0,Found,6.53,-71.5,35.66667
Yamato 792578,1979.0,Found,6.23,-71.5,35.66667
Yamato 792579,1979.0,Found,8.04,-71.5,35.66667
Yamato 792580,1979.0,Found,6.76,-71.5,35.66667
Yamato 792581,1979.0,Found,7.61,-71.5,35.66667
Yamato 792582,1979.0,Found,6.61,-71.5,35.66667
Yamato 792583,1979.0,Found,5.09,-71.5,35.66667
Yamato 792584,1979.0,Found,3.64,-71.5,35.66667
Yamato 792585,1979.0,Found,5.38,-71.5,35.66667
Yamato 792586,1979.0,Found,4.93,-71.5,35.66667
Yamato 792587,1979.0,Found,2.78,-71.5,35.66667
Yamato 792588,1979.0,Found,4.24,-71.5,35.66667
Yamato 792589,1979.0,Found,5.75,-71.5,35.66667
Yamato 792590,1979.0,Found,4.06,-71.5,35.66667
Yamato 792591,1979.0,Found,2.6,-71.5,35.66667
Yamato 792592,1979.0,Found,3.07,-71.5,35.66667
Yamato 792593,1979.0,Found,4.67,-71.5,35.66667
Yamato 792594,1979.0,Found,3.68,-71.5,35.66667
Yamato 792595,1979.0,Found,3.61,-71.5,35.66667
Yamato 792596,1979.0,Found,3.51,-71.5,35.66667
Yamato 792597,1979.0,Found,4.11,-71.5,35.66667
Yamato 792598,1979.0,Found,3.72,-71.5,35.66667
Yamato 792599,1979.0,Found,3.84,-71.5,35.66667
Yamato 792600,1979.0,Found,3.81,-71.5,35.66667
Yamato 792601,1979.0,Found,3.76,-71.5,35.66667
Yamato 792602,1979.0,Found,3.04,-71.5,35.66667
Yamato 792603,1979.0,Found,2.83,-71.5,35.66667
Yamato 792604,1979.0,Found,2.69,-71.5,35.66667
Yamato 792605,1979.0,Found,2.68,-71.5,35.66667
Yamato 792606,1979.0,Found,2.7,-71.5,35.66667
Yamato 792607,1979.0,Found,2.95,-71.5,35.66667
Yamato 792608,1979.0,Found,2.5,-71.5,35.66667
Yamato 792609,1979.0,Found,2.95,-71.5,35.66667
Yamato 792610,1979.0,Found,2.78,-71.5,35.66667
Yamato 792611,1979.0,Found,2.93,-71.5,35.66667
Yamato 792612,1979.0,Found,2.25,-71.5,35.66667
Yamato 792613,1979.0,Found,2.27,-71.5,35.66667
Yamato 792614,1979.0,Found,2.98,-71.5,35.66667
Yamato 792615,1979.0,Found,3.19,-71.5,35.66667
Yamato 792616,1979.0,Found,3.02,-71.5,35.66667
Yamato 792617,1979.0,Found,3.04,-71.5,35.66667
Yamato 792618,1979.0,Found,2.45,-71.5,35.66667
Yamato 792619,1979.0,Found,2.72,-71.5,35.66667
Yamato 792620,1979.0,Found,1.82,-71.5,35.66667
Yamato 792621,1979.0,Found,2.07,-71.5,35.66667
Yamato 792622,1979.0,Found,1.44,-71.5,35.66667
Yamato 792623,1979.0,Found,2.29,-71.5,35.66667
Yamato 792624,1979.0,Found,2.57,-71.5,35.66667
Yamato 792625,1979.0,Found,1.94,-71.5,35.66667
Yamato 792626,1979.0,Found,1.81,-71.5,35.66667
Yamato 792627,1979.0,Found,2.83,-71.5,35.66667
Yamato 792628,1979.0,Found,3.12,-71.5,35.66667
Yamato 792629,1979.0,Found,2.3,-71.5,35.66667
Yamato 792630,1979.0,Found,2.32,-71.5,35.66667
Yamato 792631,1979.0,Found,2.0,-71.5,35.66667
Yamato 792632,1979.0,Found,1.87,-71.5,35.66667
Yamato 792633,1979.0,Found,1.73,-71.5,35.66667
Yamato 792634,1979.0,Found,1.72,-71.5,35.66667
Yamato 792635,1979.0,Found,1.37,-71.5,35.66667
Yamato 792636,1979.0,Found,1.25,-71.5,35.66667
Yamato 792637,1979.0,Found,1.19,-71.5,35.66667
Yamato 792638,1979.0,Found,1.37,-71.5,35.66667
Yamato 792639,1979.0,Found,1.06,-71.5,35.66667
Yamato 792640,1979.0,Found,1.08,-71.5,35.66667
Yamato 792641,1979.0,Found,1.42,-71.5,35.66667
Yamato 792642,1979.0,Found,0.67,-71.5,35.66667
Yamato 792643,1979.0,Found,0.97,-71.5,35.66667
Yamato 792644,1979.0,Found,4.3,-71.5,35.66667
Yamato 792645,1979.0,Found,5.32,-71.5,35.66667
Yamato 792646,1979.0,Found,4.92,-71.5,35.66667
Yamato 792647,1979.0,Found,3.43,-71.5,35.66667
Yamato 792648,1979.0,Found,2.73,-71.5,35.66667
Yamato 792649,1979.0,Found,2.73,-71.5,35.66667
Yamato 792650,1979.0,Found,2.6,-71.5,35.66667
Yamato 792651,1979.0,Found,2.21,-71.5,35.66667
Yamato 792652,1979.0,Found,0.68,-71.5,35.66667
Yamato 792653,1979.0,Found,1.41,-71.5,35.66667
Yamato 792654,1979.0,Found,1.89,-71.5,35.66667
Yamato 792655,1979.0,Found,2.03,-71.5,35.66667
Yamato 792656,1979.0,Found,1.67,-71.5,35.66667
Yamato 792657,1979.0,Found,0.96,-71.5,35.66667
Yamato 792658,1979.0,Found,1.05,-71.5,35.66667
Yamato 792659,1979.0,Found,1.0,-71.5,35.66667
Yamato 792660,1979.0,Found,10.04,-71.5,35.66667
Yamato 792661,1979.0,Found,137.96,-71.5,35.66667
Yamato 792662,1979.0,Found,202.71,-71.5,35.66667
Yamato 792663,1979.0,Found,9.45,-71.5,35.66667
Yamato 792664,1979.0,Found,6.23,-71.5,35.66667
Yamato 792665,1979.0,Found,11.27,-71.5,35.66667
Yamato 792666,1979.0,Found,9.1,-71.5,35.66667
Yamato 792667,1979.0,Found,16.3,-71.5,35.66667
Yamato 792668,1979.0,Found,216.72,-71.5,35.66667
Yamato 792669,1979.0,Found,355.84,-71.5,35.66667
Yamato 792670,1979.0,Found,119.36,-71.5,35.66667
Yamato 792671,1979.0,Found,5.56,-71.5,35.66667
Yamato 792672,1979.0,Found,6.9,-71.5,35.66667
Yamato 792673,1979.0,Found,28.5,-71.5,35.66667
Yamato 792674,1979.0,Found,15.41,-71.5,35.66667
Yamato 792675,1979.0,Found,6.53,-71.5,35.66667
Yamato 792679,1979.0,Found,122.87,-71.5,35.66667
Yamato 792680,1979.0,Found,134.16,-71.5,35.66667
Yamato 792681,1979.0,Found,11.21,-71.5,35.66667
Yamato 792682,1979.0,Found,9.52,-71.5,35.66667
Yamato 792683,1979.0,Found,0.96,-71.5,35.66667
Yamato 792684,1979.0,Found,25.58,-71.5,35.66667
Yamato 792685,1979.0,Found,72.37,-71.5,35.66667
Yamato 792686,1979.0,Found,39.87,-71.5,35.66667
Yamato 792687,1979.0,Found,10.14,-71.5,35.66667
